RFC,Patente,"Seccion Aduanera","Número Pedimento","Fecha Pago Real","Clave Documento","Tipo Operacion","Tipo Pedimento","Tipo Cambio","Metodo Valorizacion","Valor Aduana","Valor Comercial","Valor Dolares","Numero Pedimento anterior","Documento Anterior","Fecha Operacion Anterior"
SVD000317AH4,"	3711","	480","	1010843",2021-02-04,A1,1,1,19.7393,1,240584,240028,12160,,,
SVD000317AH4,"	3711","	480","	1010850",2021-02-02,A1,1,1,19.7393,1,2828,2537,128.52,,,
SVD000317AH4,"	3711","	480","	1010887",2021-02-02,A1,1,1,20.1598,1,193374,193016,9574.3,,,
SVD000317AH4,"	3711","	480","	1010888",2021-02-04,IN,1,1,19.9833,1,41725,40802,2041.83,,,
SVD000317AH4,"	3711","	480","	1010903",2021-02-04,A1,1,1,19.7393,1,27736,27426,1389.4,,,
SVD000317AH4,"	3711","	480","	1010908",2021-02-04,A1,1,1,19.7393,1,164375,163833,8299.83,,,
SVD000317AH4,"	3711","	480","	1010909",2021-02-04,A1,1,1,19.7393,1,1710,1419,71.9,,,
SVD000317AH4,"	3711","	480","	1010912",2021-02-05,A1,1,1,19.9437,1,32149,26071,1307.21,,,
SVD000317AH4,"	3711","	480","	1010923",2021-02-03,A1,1,1,20.1175,1,140634,20782,1033.05,,,
SVD000317AH4,"	3711","	480","	1010927",2021-02-01,A1,1,1,19.9833,1,212013,211383,10577.939999999999,,,
SVD000317AH4,"	3711","	480","	1010930",2021-02-08,A1,1,1,19.9833,1,28440,27933,1397.82,,,
SVD000317AH4,"	3711","	480","	1010931",2021-02-05,A1,1,1,19.6788,1,62001,61692,3135,,,
SVD000317AH4,"	3711","	480","	1010933",2021-02-02,A1,1,1,20.1598,1,22360,22353,1108.8,,,
SVD000317AH4,"	3711","	480","	1010934",2021-02-02,IN,1,1,20.1598,1,73930,73906,3665.96,,,
SVD000317AH4,"	3711","	480","	1010939",2021-02-04,IN,1,1,20.0152,6,453,200,10,,,
SVD000317AH4,"	3711","	480","	1010940",2021-02-02,IN,1,1,20.0152,6,453,200,10,,,
SVD000317AH4,"	3711","	480","	1010941",2021-02-04,A1,1,1,20.0152,6,453,200,10,,,
SVD000317AH4,"	3711","	480","	1010946",2021-02-04,A1,1,1,20.0152,6,776,200,10,,,
SVD000317AH4,"	3711","	480","	1010947",2021-02-04,A1,1,1,20.0152,6,1618,800,40,,,
SVD000317AH4,"	3711","	480","	1010948",2021-02-04,A1,1,1,20.0152,6,968,200,10,,,
SVD000317AH4,"	3711","	480","	1010949",2021-02-05,A1,1,1,20.0152,1,7910,6960,347.75,,,
SVD000317AH4,"	3711","	480","	1010951",2021-02-04,A1,1,1,19.5793,1,76534,73683,3763.35,,,
SVD000317AH4,"	3711","	480","	1010956",2021-02-05,A1,1,1,19.9373,6,652,651,32.66,,,
SVD000317AH4,"	3711","	480","	1010959",2021-02-02,A1,1,1,19.6788,6,8310,8307,422.15000000000003,,,
SVD000317AH4,"	3711","	480","	1010960",2021-02-04,A1,1,1,19.7935,6,10700,10406,525.69,,,
SVD000317AH4,"	3711","	480","	1010966",2021-02-01,IN,1,1,19.5793,1,3749,3501,178.8,,,
SVD000317AH4,"	3711","	480","	1010980",2021-02-02,A1,1,1,19.9833,1,13471,13467,673.92,,,
SVD000317AH4,"	3711","	480","	1010983",2021-02-10,A1,1,1,19.7393,1,5021,5019,254.28,,,
SVD000317AH4,"	3711","	480","	1010985",2021-02-04,A1,1,1,20.1598,1,10378,10375,514.66,,,
SVD000317AH4,"	3711","	480","	1010986",2021-02-10,IN,1,1,19.5793,1,24620,24612,1257.02,,,
SVD000317AH4,"	3711","	480","	1010988",2021-02-01,A1,1,1,19.757,1,52,51,2.6,,,
SVD000317AH4,"	3711","	480","	1010996",2021-02-02,IN,1,1,19.9373,1,20595,4439,222.66,,,
SVD000317AH4,"	3711","	480","	1010998",2021-02-04,A1,1,1,20.0152,1,55634,55302,2763,,,
SVD000317AH4,"	3711","	480","	1010999",2021-02-04,A1,1,1,20.0152,1,270771,270205,13500,,,
SVD000317AH4,"	3711","	480","	1011000",2021-02-04,IN,1,1,20.2168,1,2331,2033,100.6,,,
SVD000317AH4,"	3711","	480","	1011001",2021-02-09,A1,1,1,20.2168,1,15626,15324,758,,,
SVD000317AH4,"	3711","	480","	1011002",2021-02-05,A1,1,1,20.0152,1,4796,4543,226.98,,,
SVD000317AH4,"	3711","	480","	1011003",2021-02-04,A1,1,1,20.2168,6,6304,1618,80,,,
SVD000317AH4,"	3711","	480","	1011004",2021-02-04,A1,1,1,20.2168,6,3711,2223,110,,,
SVD000317AH4,"	3711","	480","	1011006",2021-02-05,A1,1,1,20.2168,6,1835,1010,50,,,
SVD000317AH4,"	3711","	480","	1011007",2021-02-04,A1,1,1,20.2168,6,500,202,10,,,
SVD000317AH4,"	3711","	480","	1011008",2021-02-04,IN,1,1,20.2168,6,1027,202,10,,,
SVD000317AH4,"	3711","	480","	1011009",2021-02-04,A1,1,1,20.2168,6,500,202,10,,,
SVD000317AH4,"	3711","	480","	1011010",2021-02-04,A1,1,1,20.2168,6,500,202,10,,,
SVD000317AH4,"	3711","	480","	1011011",2021-02-08,A1,1,1,20.2168,1,6763,6761,334.45,,,
SVD000317AH4,"	3711","	480","	1011012",2021-02-04,A1,1,1,20.2168,1,16115,16110,796.84,,,
SVD000317AH4,"	3711","	480","	1011013",2021-02-05,A1,1,1,20.2168,1,84008,83981,4154.0599999999995,,,
SVD000317AH4,"	3711","	480","	1011014",2021-02-04,A1,1,1,20.2168,1,1550,1549,76.64,,,
SVD000317AH4,"	3711","	480","	1011015",2021-02-05,IN,1,1,20.2168,1,18933,18659,922.93,,,
SVD000317AH4,"	3711","	480","	1011016",2021-02-05,IN,1,1,20.0152,1,11961,11705,584.79,,,
SVD000317AH4,"	3711","	480","	1011017",2021-02-05,A1,1,1,20.2168,1,7476,7177,355,,,
SVD000317AH4,"	3711","	480","	1011018",2021-02-11,A1,1,1,20.2168,1,165930,165344,8178.5,,,
SVD000317AH4,"	3711","	480","	1011020",2021-02-05,A1,1,1,20.2697,6,1210,203,10,,,
SVD000317AH4,"	3711","	480","	1011024",2021-02-04,A1,1,1,19.7935,6,12098,12097,611.2,,,
SVD000317AH4,"	3711","	480","	1011036",2021-02-04,A1,1,1,20.1598,1,52595,50400,2500,,,
SVD000317AH4,"	3711","	480","	1011046",2021-02-01,A1,1,1,20.1598,1,14988,13305,660,,,
SVD000317AH4,"	3711","	480","	1011048",2021-02-04,A1,1,1,19.5793,1,48366,48351,2469.5,,,
SVD000317AH4,"	3711","	480","	1011051",2021-02-04,A1,1,1,19.7393,6,6709,6709,339.9,,,
SVD000317AH4,"	3711","	480","	1011053",2021-02-01,A1,1,1,20.1598,1,832,535,26.55,,,
SVD000317AH4,"	3711","	480","	1011054",2021-02-01,A1,1,1,20.113,1,5114,5112,254.17,,,
SVD000317AH4,"	3711","	480","	1011055",2021-02-03,A1,1,1,20.2168,1,20751,3952,195.5,,,
SVD000317AH4,"	3711","	480","	1011056",2021-02-04,A1,1,1,20.0152,1,1971,1675,83.7,,,
SVD000317AH4,"	3711","	480","	1011060",2021-02-02,IN,1,1,20.1598,1,9673,9374,465,,,
SVD000317AH4,"	3711","	480","	1011063",2021-02-01,A1,1,1,19.7793,1,2190,1940,98.07,,,
SVD000317AH4,"	3711","	480","	1011064",2021-02-08,A1,1,1,19.7793,1,15913,15908,804.24,,,
SVD000317AH4,"	3711","	480","	1011065",2021-02-02,IN,1,1,19.6788,1,5811,5809,295.2,,,
SVD000317AH4,"	3711","	480","	1011069",2021-02-04,IN,1,1,19.757,1,3376,2514,127.27,,,
SVD000317AH4,"	3711","	480","	1011073",2021-02-04,A1,1,1,20.113,1,155682,154508,7681.880000000001,,,
SVD000317AH4,"	3711","	480","	1011075",2021-02-05,A1,1,1,20.2697,1,937,488,24.05,,,
SVD000317AH4,"	3711","	480","	1011076",2021-02-08,A1,1,1,19.9833,1,57865,57553,2880.04,,,
SVD000317AH4,"	3711","	480","	1011078",2021-02-05,A1,1,1,20.1598,1,1382,950,47.1,,,
SVD000317AH4,"	3711","	480","	1011079",2021-02-08,IN,1,1,20.1598,1,856,601,29.82,,,
SVD000317AH4,"	3711","	480","	1011081",2021-02-08,A1,1,1,20.2168,1,43505,43491,2151.25,,,
SVD000317AH4,"	3711","	480","	1011082",2021-02-05,IN,1,1,20.2697,1,25203,25195,1242.9599999999998,,,
SVD000317AH4,"	3711","	480","	1011083",2021-02-04,IN,1,1,19.9833,1,4065,4064,203.35,,,
SVD000317AH4,"	3711","	480","	1011084",2021-02-01,A1,1,1,20.1598,1,5910,5612,278.4,,,
SVD000317AH4,"	3711","	480","	1011086",2021-02-02,A1,1,1,20.113,1,2041,2040,101.4,,,
SVD000317AH4,"	3711","	480","	1011087",2021-02-01,A1,1,1,19.9833,1,3560,3265,163.38,,,
SVD000317AH4,"	3711","	480","	1011088",2021-02-04,A1,1,1,20.1598,1,16047,15309,759.38,,,
SVD000317AH4,"	3711","	480","	1011089",2021-02-08,A1,1,1,20.2248,1,23112,22617,1118.22,,,
SVD000317AH4,"	3711","	480","	1011090",2021-02-04,A1,1,1,20.113,1,514,218,10.82,,,
SVD000317AH4,"	3711","	480","	1011091",2021-02-04,A1,1,1,20.1598,1,525,228,11.33,,,
SVD000317AH4,"	3711","	480","	1011092",2021-02-01,A1,1,1,20.2168,1,19490,18903,935,,,
SVD000317AH4,"	3711","	480","	1011093",2021-02-04,A1,1,1,20.2168,1,1308,990,49,,,
SVD000317AH4,"	3711","	480","	1011094",2021-02-01,A1,1,1,20.1598,1,459,162,8.04,,,
SVD000317AH4,"	3711","	480","	1011096",2021-02-01,A1,1,1,20.1598,1,459,162,8.04,,,
SVD000317AH4,"	3711","	480","	1011098",2021-02-01,A1,1,1,20.1598,1,2046,2045,101.44,,,
SVD000317AH4,"	3711","	480","	1011099",2021-02-04,A1,1,1,20.2168,1,947,649,32.12,,,
SVD000317AH4,"	3711","	480","	1011100",2021-02-04,A1,1,1,19.9833,1,4998,4702,235.25,,,
SVD000317AH4,"	3711","	480","	1011101",2021-02-01,A1,1,1,20.2168,1,1114,816,40.35,,,
SVD000317AH4,"	3711","	480","	1011102",2021-02-01,A1,1,1,20.0152,1,7619,7323,365.8399999999999,,,
SVD000317AH4,"	3711","	480","	1011104",2021-02-04,A1,1,1,20.1598,1,2039,1064,52.8,,,
SVD000317AH4,"	3711","	480","	1011105",2021-02-11,A1,1,1,20.2168,1,299758,284996,14097.1,,,
SVD000317AH4,"	3711","	480","	1011106",2021-02-04,A1,1,1,20.0152,1,132548,131738,6581.89,,,
SVD000317AH4,"	3711","	480","	1011107",2021-02-04,IN,1,1,20.1598,6,2412,2016,100,,,
SVD000317AH4,"	3711","	480","	1011108",2021-02-04,A1,1,1,19.757,1,5111,4820,244,,,
SVD000317AH4,"	3711","	480","	1011109",2021-02-04,A1,1,1,19.9437,1,897748,897167,44985,,,
SVD000317AH4,"	3711","	480","	1011110",2021-02-09,IN,1,1,20.2697,1,8501,8201,404.6,,,
SVD000317AH4,"	3711","	480","	1011111",2021-02-04,IN,1,1,19.7393,6,2340,1974,100,,,
SVD000317AH4,"	3711","	480","	1011112",2021-02-04,IN,1,1,19.9833,1,1278,999,50,,,
SVD000317AH4,"	3711","	480","	1011114",2021-02-08,A1,1,1,20.1778,6,10233,10230,507,,,
SVD000317AH4,"	3711","	480","	1011115",2021-02-08,A1,1,1,20.1598,1,23613,23605,1170.89,,,
SVD000317AH4,"	3711","	480","	1011116",2021-02-04,A1,1,1,20.0777,6,7593,6190,308.3,,,
SVD000317AH4,"	3711","	480","	1011117",2021-02-04,A1,1,1,19.9373,6,7,6,0.32,,,
SVD000317AH4,"	3711","	480","	1011118",2021-02-04,IN,1,1,20.1598,1,2377,2016,100,,,
SVD000317AH4,"	3711","	480","	1011119",2021-02-04,IN,1,1,20.1598,1,2298,2016,100,,,
SVD000317AH4,"	3711","	480","	1011120",2021-02-04,IN,1,1,20.1598,1,2298,2016,100,,,
SVD000317AH4,"	3711","	480","	1011125",2021-02-04,IN,1,1,20.1598,1,2298,2016,100,,,
SVD000317AH4,"	3711","	480","	1011127",2021-02-04,A1,1,1,19.9833,6,24282,23980,1200,,,
SVD000317AH4,"	3711","	480","	1011128",2021-02-03,A1,1,1,19.6788,6,26771,26763,1360,,,
SVD000317AH4,"	3711","	480","	1011129",2021-02-03,A1,1,1,19.7793,6,2450,2450,123.9,,,
SVD000317AH4,"	3711","	480","	1011130",2021-02-03,A1,1,1,19.9373,6,997,997,50,,,
SVD000317AH4,"	3711","	480","	1011140",2021-02-04,A1,1,1,19.6788,6,934,934,47.44,,,
SVD000317AH4,"	3711","	480","	1011141",2021-02-06,A1,1,1,20.2168,1,6568,4844,239.59,,,
SVD000317AH4,"	3711","	480","	1011142",2021-02-02,RT,2,1,20.2697,0,0,699778,34523.36,,,
SVD000317AH4,"	3711","	480","	1011145",2021-02-03,A1,1,1,20.0152,1,1359,1064,53.14,,,
SVD000317AH4,"	3711","	480","	1011146",2021-02-04,IN,1,1,19.9373,1,4479,4227,212,,,
SVD000317AH4,"	3711","	480","	1011149",2021-02-05,A1,1,1,20.2697,6,784,203,10,,,
SVD000317AH4,"	3711","	480","	1011150",2021-02-08,A1,1,1,20.2168,6,500,202,10,,,
SVD000317AH4,"	3711","	480","	1011151",2021-02-05,A1,1,1,20.2697,6,1208,203,10,,,
SVD000317AH4,"	3711","	480","	1011152",2021-02-06,A1,1,1,20.2697,6,502,203,10,,,
SVD000317AH4,"	3711","	480","	1011153",2021-02-08,A1,1,1,20.2697,6,502,203,10,,,
SVD000317AH4,"	3711","	480","	1011154",2021-02-09,A1,1,1,20.2697,6,1921,1622,80,,,
SVD000317AH4,"	3711","	480","	1011155",2021-02-08,A1,1,1,20.2168,6,203,202,10,,,
SVD000317AH4,"	3711","	480","	1011156",2021-02-08,A1,1,1,20.2697,6,1343,1014,50,,,
SVD000317AH4,"	3711","	480","	1011157",2021-02-05,A1,1,1,20.2168,6,1509,202,10,,,
SVD000317AH4,"	3711","	480","	1011158",2021-02-08,A1,1,1,20.2697,6,706,406,20,,,
SVD000317AH4,"	3711","	480","	1011159",2021-02-05,A1,1,1,20.2697,6,2769,405,20,,,
SVD000317AH4,"	3711","	480","	1011160",2021-02-08,A1,1,1,20.2697,6,3411,3041,150,,,
SVD000317AH4,"	3711","	480","	1011161",2021-02-05,A1,1,1,20.2697,6,503,203,10,,,
SVD000317AH4,"	3711","	480","	1011162",2021-02-05,A1,1,1,20.2697,6,503,203,10,,,
SVD000317AH4,"	3711","	480","	1011163",2021-02-05,A1,1,1,20.2697,6,10912,10610,523.43,,,
SVD000317AH4,"	3711","	480","	1011164",2021-02-09,A1,1,1,20.2248,1,11675,11373,562.32,,,
SVD000317AH4,"	3711","	480","	1011165",2021-02-09,A1,1,1,20.2248,1,20574,20270,1002.24,,,
SVD000317AH4,"	3711","	480","	1011167",2021-02-05,A1,1,1,20.2697,6,3244,2945,145.28,,,
SVD000317AH4,"	3711","	480","	1011168",2021-02-06,A1,1,1,20.2697,6,3244,2945,145.28,,,
SVD000317AH4,"	3711","	480","	1011169",2021-02-06,A1,1,1,20.2697,6,1771,1472,72.64,,,
SVD000317AH4,"	3711","	480","	1011175",2021-02-09,IN,1,1,20.2697,1,1193,893,44.04,,,
SVD000317AH4,"	3711","	480","	1011177",2021-02-13,A1,1,1,20.2697,1,85409,84685,4177.9,,,
SVD000317AH4,"	3711","	480","	1011178",2021-02-09,A1,1,1,20.2697,1,21141,20836,1028,,,
SVD000317AH4,"	3711","	480","	1011179",2021-02-19,IN,1,1,20.1227,1,2385,1884,93.62,,,
SVD000317AH4,"	3711","	480","	1011180",2021-02-06,A1,1,1,20.2697,1,37785,37773,1863.52,,,
SVD000317AH4,"	3711","	480","	1011181",2021-02-06,A1,1,1,20.2697,1,6860,6858,338.36,,,
SVD000317AH4,"	3711","	480","	1011182",2021-02-11,A1,1,1,20.2697,1,7799,7797,384.66,,,
SVD000317AH4,"	3711","	480","	1011183",2021-02-25,A1,1,1,20.6783,6,928,621,30,,,
SVD000317AH4,"	3711","	480","	1011184",2021-02-18,A1,1,1,19.9518,6,494,200,10,,,
SVD000317AH4,"	3711","	480","	1011185",2021-02-23,A1,1,1,20.4165,1,14273,13304,651.65,,,
SVD000317AH4,"	3711","	480","	1011186",2021-02-06,A1,1,1,20.2697,1,8104,7804,385,,,
SVD000317AH4,"	3711","	480","	1011187",2021-02-23,A1,1,1,20.4222,1,3247,3246,158.94,,,
SVD000317AH4,"	3711","	480","	1011188",2021-02-24,A1,1,1,20.4222,6,2937,1837,90,,,
SVD000317AH4,"	3711","	480","	1011189",2021-02-09,A1,1,1,20.2248,6,784,202,10,,,
SVD000317AH4,"	3711","	480","	1011190",2021-02-05,A1,1,1,20.2248,6,1201,202,10,,,
SVD000317AH4,"	3711","	480","	1011191",2021-02-05,A1,1,1,20.2248,6,782,202,10,,,
SVD000317AH4,"	3711","	480","	1011196",2021-02-04,A1,1,1,19.8173,1,14919,13501,681.27,,,
SVD000317AH4,"	3711","	480","	1011201",2021-02-05,A1,1,1,19.6788,1,200734,199823,10154.22,,,
SVD000317AH4,"	3711","	480","	1011202",2021-02-09,A1,1,1,20.2697,1,9234,8861,437.14,,,
SVD000317AH4,"	3711","	480","	1011203",2021-02-05,A1,1,1,20.113,1,37287,37275,1853.28,,,
SVD000317AH4,"	3711","	480","	1011204",2021-02-08,A1,1,1,20.2697,1,951,339,16.71,,,
SVD000317AH4,"	3711","	480","	1011205",2021-02-04,A1,1,1,19.7935,1,3715,3714,187.62,,,
SVD000317AH4,"	3711","	480","	1011206",2021-02-08,A1,1,1,20.2248,6,501,202,10,,,
SVD000317AH4,"	3711","	480","	1011207",2021-02-09,A1,1,1,20.2697,6,460,203,10,,,
SVD000317AH4,"	3711","	480","	1011208",2021-02-08,A1,1,1,20.2248,6,1783,1414,70,,,
SVD000317AH4,"	3711","	480","	1011209",2021-02-08,A1,1,1,20.2248,6,1176,808,40,,,
SVD000317AH4,"	3711","	480","	1011210",2021-02-11,A1,1,1,20.2248,1,3237,2938,145.28,,,
SVD000317AH4,"	3711","	480","	1011211",2021-02-05,A1,1,1,20.2248,1,14842,11620,574.55,,,
SVD000317AH4,"	3711","	480","	1011212",2021-02-24,A1,1,1,20.4222,6,2312,613,30,,,
SVD000317AH4,"	3711","	480","	1011213",2021-02-18,A1,1,1,19.9535,1,34226,33921,1700,,,
SVD000317AH4,"	3711","	480","	1011214",2021-02-24,A1,1,1,20.4222,6,3738,408,20,,,
SVD000317AH4,"	3711","	480","	1011215",2021-02-11,IN,1,1,20.1598,6,69398,61264,3038.92,,,
SVD000317AH4,"	3711","	480","	1011216",2021-02-05,A1,1,1,20.1722,1,22505,22498,1115.32,,,
SVD000317AH4,"	3711","	480","	1011217",2021-02-08,A1,1,1,20.1953,1,1183,314,15.56,,,
SVD000317AH4,"	3711","	480","	1011218",2021-02-08,A1,1,1,20.1722,1,1215,917,45.5,,,
SVD000317AH4,"	3711","	480","	1011219",2021-02-04,IN,1,1,20.1598,1,2297,2016,100,,,
SVD000317AH4,"	3711","	480","	1011220",2021-02-05,A1,1,1,20.0562,6,5256,3886,193.8,,,
SVD000317AH4,"	3711","	480","	1011222",2021-02-05,BO,2,1,20.1953,0,0,330213,16351,,,
SVD000317AH4,"	3711","	480","	1011225",2021-02-05,A1,1,1,20.0152,6,120,120,6,,,
SVD000317AH4,"	3711","	480","	1011227",2021-02-04,IN,1,1,20.0152,1,482,103,5.14,,,
SVD000317AH4,"	3711","	480","	1011228",2021-02-04,IN,1,1,19.9833,1,1277,999,50,,,
SVD000317AH4,"	3711","	480","	1011229",2021-02-08,A1,1,1,20.2248,1,9579,9279,458.75000000000006,,,
SVD000317AH4,"	3711","	480","	1011231",2021-02-09,IN,1,1,19.7393,1,2249,1974,100,,,
SVD000317AH4,"	3711","	480","	1011232",2021-02-10,A1,1,1,20.0152,1,9287,9032,451.27,,,
SVD000317AH4,"	3711","	480","	1011233",2021-02-05,A1,1,1,19.7393,1,5026,5024,254.5,,,
SVD000317AH4,"	3711","	480","	1011235",2021-02-04,A1,1,1,20.2697,1,8085,7784,384,,,
SVD000317AH4,"	3711","	480","	1011236",2021-02-08,A1,1,1,20.0152,1,1272,977,48.82,,,
SVD000317AH4,"	3711","	480","	1011238",2021-02-08,A1,1,1,20.1722,1,1611,728,36.07,,,
SVD000317AH4,"	3711","	480","	1011244",2021-02-04,A1,1,1,20.2168,1,4716,4715,233.18,,,
SVD000317AH4,"	3711","	480","	1011246",2021-02-05,A1,1,1,20.2697,1,109,108,5.32,,,
SVD000317AH4,"	3711","	480","	1011247",2021-02-05,A1,1,1,19.757,1,1600,1581,80,,,
SVD000317AH4,"	3711","	480","	1011248",2021-02-05,A1,1,1,19.7393,1,1495,1494,75.68,,,
SVD000317AH4,"	3711","	480","	1011249",2021-02-08,IN,1,1,19.7793,1,2254,1978,100,,,
SVD000317AH4,"	3711","	480","	1011250",2021-02-08,IN,1,1,19.7393,1,2248,1974,100,,,
SVD000317AH4,"	3711","	480","	1011251",2021-02-04,A1,1,1,20.2168,1,3033,3033,150,,,
SVD000317AH4,"	3711","	480","	1011252",2021-02-08,IN,1,1,19.7793,1,8417,7912,400,,,
SVD000317AH4,"	3711","	480","	1011253",2021-02-05,A1,1,1,20.2168,1,2589,2588,128,,,
SVD000317AH4,"	3711","	480","	1011254",2021-02-09,IN,1,1,19.7793,1,2254,1978,100,,,
SVD000317AH4,"	3711","	480","	1011256",2021-02-05,A1,1,1,19.9833,1,301,300,15,,,
SVD000317AH4,"	3711","	480","	1011257",2021-02-11,A1,1,1,20.2248,6,4148,4147,205.03,,,
SVD000317AH4,"	3711","	480","	1011258",2021-02-05,A1,1,1,20.2248,1,42378,42365,2094.77,,,
SVD000317AH4,"	3711","	480","	1011260",2021-02-24,A1,1,1,20.4222,6,1533,204,10,,,
SVD000317AH4,"	3711","	480","	1011262",2021-02-09,A1,1,1,20.1722,6,781,202,10,,,
SVD000317AH4,"	3711","	480","	1011263",2021-02-09,A1,1,1,20.1722,6,1632,808,40,,,
SVD000317AH4,"	3711","	480","	1011264",2021-02-09,IN,1,1,20.1722,6,1398,403,20,,,
SVD000317AH4,"	3711","	480","	1011265",2021-02-09,A1,1,1,20.1722,6,701,403,20,,,
SVD000317AH4,"	3711","	480","	1011268",2021-02-19,A1,1,1,20.0588,1,57474,57456,2864.4,,,
SVD000317AH4,"	3711","	480","	1011270",2021-02-11,A1,1,1,20.1722,1,36679,36668,1817.7600000000002,,,
SVD000317AH4,"	3711","	480","	1011271",2021-02-23,A1,1,1,20.4222,1,78182,77517,3795.71,,,
SVD000317AH4,"	3711","	480","	1011272",2021-02-11,A1,1,1,20.1722,1,52310,52292,2592.3,,,
SVD000317AH4,"	3711","	480","	1011273",2021-02-11,A1,1,1,20.1722,1,13504,13500,669.24,,,
SVD000317AH4,"	3711","	480","	1011275",2021-02-09,A1,1,1,20.1722,1,12265,12265,608,,,
SVD000317AH4,"	3711","	480","	1011276",2021-02-09,A1,1,1,20.1722,6,1228,403,20,,,
SVD000317AH4,"	3711","	480","	1011277",2021-02-11,A1,1,1,20.1722,6,781,202,10,,,
SVD000317AH4,"	3711","	480","	1011280",2021-02-05,A1,1,1,19.7793,1,401805,331996,16785.05,,,
SVD000317AH4,"	3711","	480","	1011282",2021-02-16,A1,1,1,20.2248,1,30021,29714,1469.19,,,
SVD000317AH4,"	3711","	480","	1011283",2021-02-08,IN,1,1,19.7793,1,1264,989,50,,,
SVD000317AH4,"	3711","	480","	1011284",2021-02-08,A1,1,1,19.7875,1,1091,799,40.4,,,
SVD000317AH4,"	3711","	480","	1011285",2021-02-08,A1,1,1,19.9087,1,4653,4340,218,,,
SVD000317AH4,"	3711","	480","	1011286",2021-02-09,IN,1,1,19.7793,1,1265,989,50,,,
SVD000317AH4,"	3711","	480","	1011287",2021-02-08,IN,1,1,19.7793,1,1264,989,50,,,
SVD000317AH4,"	3711","	480","	1011289",2021-02-05,A1,1,1,20.0497,6,100,100,5,,,
SVD000317AH4,"	3711","	480","	1011291",2021-02-05,A1,1,1,19.7793,1,28609,24962,1262,,,
SVD000317AH4,"	3711","	480","	1011294",2021-02-05,A1,1,1,19.757,1,1972,1971,99.75,,,
SVD000317AH4,"	3711","	480","	1011296",2021-02-06,A1,1,1,20.0152,1,2337,2042,102,,,
SVD000317AH4,"	3711","	480","	1011297",2021-02-09,A1,1,1,20.0152,6,2003,2002,100,,,
SVD000317AH4,"	3711","	480","	1011298",2021-02-05,A1,1,1,20.2697,6,496,496,24.47,,,
SVD000317AH4,"	3711","	480","	1011299",2021-02-05,A1,1,2,19.9572,1,16191,15266,765,3711-1010036-480,A1,2021-01-06
SVD000317AH4,"	3711","	480","	1011300",2021-02-09,IN,1,1,19.7793,1,1265,989,50,,,
SVD000317AH4,"	3711","	480","	1011304",2021-02-08,A1,1,1,20.1598,6,700,403,20,,,
SVD000317AH4,"	3711","	480","	1011305",2021-02-06,A1,1,2,20.1722,6,67122,67101,3326.4,3711-1010216-480,A1,2021-01-08
SVD000317AH4,"	3711","	480","	1011307",2021-02-06,A1,1,1,19.5793,6,3916,3916,200,,,
SVD000317AH4,"	3711","	480","	1011308",2021-02-05,A1,1,1,19.7793,1,181933,180388,9120,,,
SVD000317AH4,"	3711","	480","	1011310",2021-02-05,IN,1,1,20.2168,1,1293,1011,50,,,
SVD000317AH4,"	3711","	480","	1011311",2021-02-08,A1,1,1,20.2697,1,2631,2331,115,,,
SVD000317AH4,"	3711","	480","	1011314",2021-02-10,IN,1,1,20.2697,1,23521,23216,1145.38,,,
SVD000317AH4,"	3711","	480","	1011318",2021-02-05,IN,1,1,20.1953,6,996,404,20,,,
SVD000317AH4,"	3711","	480","	1011319",2021-02-05,A1,1,1,20.2697,1,30151,29841,1472.3,,,
SVD000317AH4,"	3711","	480","	1011320",2021-02-05,BM,2,1,20.1953,0,0,162,8,,,
SVD000317AH4,"	3711","	480","	1011324",2021-02-05,A1,1,1,20.2697,1,3559,3259,160.8,,,
SVD000317AH4,"	3711","	480","	1011326",2021-02-09,IN,1,1,20.2168,1,1293,1011,50,,,
SVD000317AH4,"	3711","	480","	1011327",2021-02-09,IN,1,1,20.0152,1,302,49,2.43,,,
SVD000317AH4,"	3711","	480","	1011328",2021-02-10,IN,1,1,20.2168,1,1293,1011,50,,,
SVD000317AH4,"	3711","	480","	1011330",2021-02-10,A1,1,1,20.2248,1,38504,38194,1888.48,,,
SVD000317AH4,"	3711","	480","	1011331",2021-02-10,IN,1,1,20.2168,1,1293,1011,50,,,
SVD000317AH4,"	3711","	480","	1011332",2021-02-10,IN,1,1,20.2168,1,1293,1011,50,,,
SVD000317AH4,"	3711","	480","	1011340",2021-02-23,IN,1,1,20.4222,1,42981,42507,2081.4500000000003,,,
SVD000317AH4,"	3711","	480","	1011342",2021-02-22,A1,1,1,20.4165,6,1240,408,20,,,
SVD000317AH4,"	3711","	480","	1011344",2021-02-11,A1,1,1,20.1953,1,8735,8732,432.36,,,
SVD000317AH4,"	3711","	480","	1011345",2021-02-11,A1,1,1,20.0152,6,32877,32867,1642.09,,,
SVD000317AH4,"	3711","	480","	1011346",2021-02-22,A1,1,1,20.4165,6,1244,408,20,,,
SVD000317AH4,"	3711","	480","	1011347",2021-02-11,A1,1,1,20.1953,1,39423,39113,1936.73,,,
SVD000317AH4,"	3711","	480","	1011348",2021-02-09,A1,1,1,20.1953,6,2211,1818,90,,,
SVD000317AH4,"	3711","	480","	1011349",2021-02-09,A1,1,1,20.1953,6,500,202,10,,,
SVD000317AH4,"	3711","	480","	1011350",2021-02-09,A1,1,1,20.1953,6,702,404,20,,,
