RFC,Patente,"Número Pedimento","Sección Aduanera","Fecha Pago Real","Clave Documento","Tipo Operación","Tipo Pedimento","Efectivo DTA","Exento de Pago DTA","Pendiente de Pago DTA","Compensacion DTA","Ctas Aduaneras Garantia Precios Estimados DTA","Efectivo MULTA","Exento de Pago MULTA","Pendiente de Pago MULTA","Efectivo PVR","Exento de Pago PVR","Pendiente de PagoPVR","Efectivo IVA_PRV","Efectivo CNT","Exento de Pago CNT","Pendiente de Pago CNT","Efectivo REC","Número Pedimento anterior","Clave Documento Anterior","Fecha Operación Anterior"
SVD000317AH4,"	3413","	1009900","	480",2021-10-13,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009882","	480",2021-10-22,RT,Exportacion,1,,1760,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009864","	480",2021-10-13,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009799","	480",2021-10-08,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009797","	480",2021-10-07,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009771","	480",2021-10-08,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009757","	480",2021-10-15,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009708","	480",2021-10-08,A1,Exportacion,1,353,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009707","	480",2021-10-15,RT,Exportacion,1,,1760,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3413","	1009587","	480",2021-10-08,RT,Exportacion,1,,1760,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1143497","	240",2021-10-29,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1143039","	240",2021-10-25,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1142716","	240",2021-10-20,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1142527","	240",2021-10-18,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1142324","	240",2021-10-14,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1142158","	240",2021-10-11,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1141801","	240",2021-10-07,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1141666","	240",2021-10-06,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1141537","	240",2021-10-05,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3323","	1141354","	240",2021-10-05,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1022403","	651",2021-10-28,RT,Exportacion,1,,4224,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1021866","	651",2021-10-22,RT,Exportacion,1,,4224,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1021313","	651",2021-10-15,RT,Exportacion,1,,4576,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1020723","	651",2021-10-07,RT,Exportacion,1,,4224,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1014962","	271",2021-10-27,RT,Exportacion,1,,1408,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1014795","	271",2021-10-21,RT,Exportacion,1,,2464,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1014636","	271",2021-10-14,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1014359","	271",2021-10-08,RT,Exportacion,1,,2464,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3147","	1013998","	271",2021-10-08,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3129","	1021202","	240",2021-10-16,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3129","	1020940","	240",2021-10-05,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1774","	1004887","	810",2021-10-30,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1774","	1004764","	810",2021-10-18,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1774","	1004678","	810",2021-10-11,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1774","	1004551","	810",2021-10-12,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1774","	1004503","	810",2021-10-12,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1731","	1007481","	480",2021-10-22,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1019280","	240",2021-10-30,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018966","	240",2021-10-26,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018964","	240",2021-10-26,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018747","	240",2021-10-23,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018744","	240",2021-10-23,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018642","	240",2021-10-20,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018633","	240",2021-10-19,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018600","	240",2021-10-30,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018235","	240",2021-10-12,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1018121","	240",2021-10-11,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1017811","	240",2021-10-05,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1017810","	240",2021-10-05,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1683","	1016164","	240",2021-10-16,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1050319","	240",2021-10-28,RT,Exportacion,1,,7744,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1050225","	240",2021-10-29,IN,Importacion,1,1056,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1049928","	240",2021-10-28,RT,Exportacion,1,,1760,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1049908","	240",2021-10-25,RT,Exportacion,1,,2112,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1049695","	240",2021-10-21,RT,Exportacion,1,,8800,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1049602","	240",2021-10-20,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1049217","	240",2021-10-22,RT,Exportacion,1,,2112,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1049197","	240",2021-10-19,RT,Exportacion,1,,2464,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048979","	240",2021-10-14,RT,Exportacion,1,,7392,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048661","	240",2021-10-18,RT,Exportacion,1,,1408,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048641","	240",2021-10-11,RT,Exportacion,1,,1408,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048220","	240",2021-10-08,RT,Exportacion,1,,8448,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048127","	240",2021-10-07,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048021","	240",2021-10-05,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1048001","	240",2021-10-05,RT,Exportacion,1,,2816,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1044264","	240",2021-10-01,RT,Exportacion,1,,8448,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1028528","	800",2021-10-28,RT,Exportacion,1,,9504,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1027169","	800",2021-10-21,RT,Exportacion,1,,11968,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1026604","	800",2021-10-19,RT,Exportacion,1,,16192,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1025907","	800",2021-10-08,RT,Exportacion,1,,12672,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1680","	1025376","	800",2021-10-06,RT,Exportacion,1,,10208,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1675","	1001274","	480",2021-10-07,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1669","	1009303","	810",2021-10-05,RT,Exportacion,2,,1056,,,,,,,240,,,38,,,,,1669-1003301-810,RT,2021-09-15
SVD000317AH4,"	1669","	1003536","	810",2021-10-21,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1669","	1003508","	810",2021-10-12,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1669","	1003470","	810",2021-10-06,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1669","	1003421","	810",2021-10-01,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1632","	1023528","	240",2021-10-01,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1628","	1008603","	160",2021-10-08,RT,Exportacion,2,,352,,,,,,,240,,,38,,,,,1628-1008104-160,RT,2021-10-01
SVD000317AH4,"	1617","	1004287","	470",2021-10-28,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004271","	470",2021-10-28,IN,Importacion,1,2464,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004250","	470",2021-10-18,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004229","	470",2021-10-26,RT,Exportacion,1,,7392,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004227","	470",2021-10-25,IN,Importacion,1,2112,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004190","	470",2021-10-19,IN,Importacion,1,1056,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004185","	470",2021-10-19,RT,Exportacion,1,,3872,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004178","	470",2021-10-18,IN,Importacion,1,1056,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004176","	470",2021-10-07,A1,Importacion,1,3230,,,,,,,,240,,,38,,,,345,,,
SVD000317AH4,"	1617","	1004146","	470",2021-10-14,RT,Exportacion,1,,7392,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004141","	470",2021-10-07,A1,Importacion,1,942,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004140","	470",2021-10-11,IN,Importacion,1,1760,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004138","	470",2021-10-08,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004135","	470",2021-10-11,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004125","	470",2021-10-06,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004109","	470",2021-10-06,RT,Exportacion,1,,3520,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004105","	470",2021-10-11,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004097","	470",2021-10-04,IN,Importacion,1,2112,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	1617","	1004096","	470",2021-10-07,IN,Importacion,1,1760,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3993","	1111251","	480",2021-09-14,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3993","	1111196","	480",2021-09-14,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3973","	1005991","	240",2021-09-23,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3973","	1005927","	240",2021-09-17,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3973","	1005892","	240",2021-09-16,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3973","	1005783","	240",2021-09-09,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3973","	1005417","	240",2021-09-02,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3950","	1001743","	430",2021-09-15,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003886","	480",2021-09-30,RT,Exportacion,1,,2816,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003885","	480",2021-09-30,RT,Exportacion,1,,2112,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003833","	480",2021-09-24,RT,Exportacion,1,,2464,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003827","	480",2021-09-23,RT,Exportacion,1,,3168,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003748","	480",2021-09-15,RT,Exportacion,1,,2464,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003746","	480",2021-09-15,RT,Exportacion,1,,2816,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003667","	480",2021-09-10,RT,Exportacion,1,,2112,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003665","	480",2021-09-10,RT,Exportacion,1,,3520,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003578","	480",2021-09-03,RT,Exportacion,1,,3520,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3949","	1003577","	480",2021-09-03,RT,Exportacion,1,,2816,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3945","	1007563","	430",2021-09-22,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3945","	1007423","	430",2021-09-28,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3945","	1007410","	430",2021-09-28,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3945","	1007210","	430",2021-09-28,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3945","	1006849","	430",2021-09-01,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3945","	1006808","	430",2021-09-01,IN,Importacion,1,1056,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006725","	160",2021-09-27,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006582","	160",2021-09-23,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006581","	160",2021-09-23,IN,Importacion,1,1408,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006413","	160",2021-09-17,IN,Importacion,1,1056,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006412","	160",2021-09-17,IN,Importacion,1,2816,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006277","	160",2021-09-10,IN,Importacion,1,1056,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006276","	160",2021-09-11,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006167","	160",2021-09-03,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1006166","	160",2021-09-03,IN,Importacion,1,1760,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004825","	810",2021-09-27,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004824","	810",2021-09-29,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004743","	810",2021-09-27,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004708","	810",2021-09-28,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004631","	810",2021-09-21,A1,Importacion,1,430,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004616","	810",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004615","	810",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004614","	810",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004612","	810",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004598","	810",2021-09-21,AF,Importacion,1,12064,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004592","	810",2021-09-22,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004537","	810",2021-09-13,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004519","	810",2021-09-07,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004497","	810",2021-09-06,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004496","	810",2021-09-10,AF,Importacion,1,1827,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004485","	810",2021-09-13,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004435","	810",2021-09-07,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004387","	810",2021-09-10,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1004167","	810",2021-09-08,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1002049","	510",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1002048","	510",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1002047","	510",2021-09-17,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1001891","	510",2021-09-15,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1001839","	510",2021-09-03,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3931","	1001832","	510",2021-09-03,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1010040","	430",2021-09-29,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1009812","	430",2021-09-23,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1009808","	430",2021-09-20,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1009631","	430",2021-09-17,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1009414","	430",2021-09-13,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1009352","	430",2021-09-08,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3921","	1008911","	430",2021-09-03,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1050754","	240",2021-09-30,RT,Exportacion,1,,1408,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1050571","	240",2021-09-30,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1050539","	240",2021-09-22,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1050269","	240",2021-09-23,RT,Exportacion,1,,1056,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1050268","	240",2021-09-23,RT,Exportacion,1,,2816,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1044267","	240",2021-09-28,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1043528","	240",2021-09-22,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1043424","	240",2021-09-21,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1042927","	240",2021-09-15,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1042699","	240",2021-09-14,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1042269","	240",2021-09-08,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1041991","	240",2021-09-07,IN,Importacion,1,704,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019875","	240",2021-09-29,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019856","	240",2021-09-17,RT,Exportacion,1,,1056,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019784","	240",2021-09-17,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019676","	240",2021-09-17,RT,Exportacion,1,,3872,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019491","	240",2021-09-17,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019006","	240",2021-09-09,RT,Exportacion,1,,1056,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019005","	240",2021-09-09,RT,Exportacion,1,,3168,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1019004","	240",2021-09-10,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018820","	240",2021-09-08,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018635","	240",2021-09-22,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018605","	240",2021-09-03,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018461","	240",2021-09-03,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018460","	240",2021-09-03,RT,Exportacion,1,,2816,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018459","	240",2021-09-02,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018260","	240",2021-09-01,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1018021","	240",2021-09-02,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1017844","	240",2021-09-17,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1003535","	800",2021-09-24,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1003503","	800",2021-09-17,RT,Exportacion,1,,1056,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1003494","	800",2021-09-11,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1003464","	800",2021-09-03,RT,Exportacion,1,,704,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3770","	1003427","	800",2021-09-02,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3752","	1008571","	470",2021-09-02,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3715","	1002456","	470",2021-09-14,A1,Exportacion,1,353,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1057016","	480",2021-09-28,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1056987","	480",2021-09-29,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1056897","	480",2021-09-23,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1056523","	480",2021-09-08,RT,Exportacion,1,,352,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018261","	480",2021-09-30,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018260","	480",2021-09-30,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018259","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018255","	480",2021-09-30,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018254","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018253","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018251","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018249","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018248","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018247","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018246","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018244","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018243","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018236","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018234","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018233","	480",2021-09-30,A1,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
SVD000317AH4,"	3711","	1018231","	480",2021-09-30,IN,Importacion,1,352,,,,,,,,240,,,38,,,,,,,
